Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV
7.67,36.09,46.26,9.98,5.13,62.82,1.36,20.12,.59,23.69963695
3.30,11.10,72.80,12.80,3.70,76.00,1.50,4.50,1.50,29.11998793
2.50,11.30,56.90,29.30,3.50,58.30,1.20,3.90,3.80,22.95123938
.70,19.70,75.60,4.00,4.50,86.20,1.80,2.80,.70,34.67514294
7.40,18.00,69.00,5.60,4.40,74.70,1.60,13.10,.60,27.17735476
41.80,26.20,14.40,17.60,7.10,29.00,.40,45.60,.30,6.84336092
44.50,28.80,17.30,9.40,8.10,33.70,.50,48.00,.30,7.89947473
44.20,25.90,18.00,11.90,7.40,29.50,.40,47.80,3.00,6.69082767
41.92,24.34,15.89,17.85,7.26,28.04,.59,45.87,.39,6.67410145
38.41,26.49,13.56,21.54,7.01,27.67,.45,42.88,.45,7.09317384
39.10,25.70,16.10,19.10,7.00,29.40,.30,43.50,.70,7.44387344
45.80,27.20,20.10,6.90,8.10,34.50,.60,49.50,.40,7.65385024
44.30,25.30,19.40,11.00,7.10,31.00,.60,48.20,2.10,6.92487972
40.42,28.41,14.01,17.16,7.43,29.49,.44,44.80,.68,7.38630437
38.50,25.80,15.20,20.50,6.90,28.60,.50,43.10,.40,7.36296930
41.60,25.70,18.20,14.50,7.00,31.10,.60,46.10,.70,7.49113923
42.51,26.83,17.68,12.98,7.47,31.20,.60,47.09,.66,7.29954985
43.70,21.80,15.60,18.90,7.00,24.90,.50,48.20,.50,5.57331947
46.20,24.10,22.10,7.60,7.50,33.30,.60,50.50,.50,7.12994851
38.40,21.50,19.50,20.60,6.40,28.50,.50,43.60,.40,7.15003606
31.50,29.80,20.60,18.10,6.40,36.00,.80,38.20,.50,9.95515775
45.30,28.30,19.90,6.50,7.10,34.60,.70,50.70,.40,7.69651618
41.00,29.00,23.00,7.00,7.50,37.30,.80,47.10,.30,8.98434318
9.70,24.50,61.80,4.00,4.20,70.40,1.40,19.40,.60,24.19410763
26.75,34.72,24.86,13.67,6.94,43.56,.60,34.55,.68,13.37570227
36.60,29.00,26.50,7.90,7.00,40.30,.80,43.50,.50,10.23332109
40.80,28.60,23.30,7.30,7.20,37.20,.50,47.50,.30,8.61176131
42.00,28.80,25.40,3.80,7.60,38.40,.50,48.70,1.00,8.80122473
25.75,34.15,26.22,13.88,6.59,44.03,.53,34.36,.61,13.35809594
16.45,33.50,29.60,20.45,5.54,45.19,.65,27.59,.58,15.73787536
24.32,34.37,25.65,15.66,6.06,42.30,.64,34.74,.60,13.23194766
13.20,40.42,27.58,18.80,5.61,48.00,.65,26.32,.62,17.32042319
14.52,42.67,27.28,15.53,6.03,49.61,.66,27.56,.61,17.56560772
1.30,20.40,71.20,7.10,4.40,81.70,1.60,1.70,3.50,32.77499148
1.80,18.60,72.80,6.80,4.40,81.00,1.60,2.80,3.40,32.40378755
2.80,20.40,72.00,4.80,4.70,84.00,1.70,4.00,.80,32.63869333
2.70,18.80,75.60,2.90,4.60,85.70,1.90,4.10,.80,33.39580593
3.10,18.70,72.30,5.90,4.60,82.20,1.70,5.00,.60,32.01985180
3.50,16.20,76.00,4.30,4.50,82.50,1.50,5.60,1.60,32.15676921
1.70,21.20,66.80,10.30,4.50,78.20,1.60,3.40,2.00,31.24895936
4.40,21.60,66.90,7.10,4.80,78.50,1.60,7.20,.80,30.41266138
1.60,16.00,78.10,4.30,4.30,85.40,1.70,3.70,.60,33.61308527
3.50,15.40,74.10,7.00,4.30,79.90,1.60,5.90,1.30,31.05816949
3.40,17.70,75.70,3.20,4.50,84.00,1.80,5.90,.60,32.50436097
9.60,14.20,69.80,6.40,4.80,75.90,1.60,10.60,.70,27.28792505
1.30,16.10,66.70,15.90,3.90,73.10,1.50,4.20,1.40,29.22015563
3.10,16.80,78.50,1.60,4.70,85.10,1.80,5.90,.90,33.19076058
1.70,12.40,76.70,9.20,3.70,79.70,1.50,1.60,4.30,31.43170181
3.30,13.90,79.80,3.00,4.20,86.00,1.70,4.50,.60,32.74045083
3.60,14.50,71.30,10.60,3.80,77.40,1.60,5.30,1.30,29.45789474
2.00,11.00,79.30,7.70,3.80,81.60,1.60,4.20,1.10,31.74569164
4.30,17.50,75.40,2.80,4.60,83.40,1.70,6.90,.60,31.82366907
4.60,21.60,71.50,2.30,4.60,82.60,1.70,8.00,.80,31.36920581
11.30,36.80,44.20,7.70,5.90,62.20,1.10,22.60,.50,22.67094192
10.80,38.00,43.30,7.90,5.80,62.70,1.00,22.20,.40,22.89434852
10.60,38.30,42.00,9.10,5.60,61.50,1.20,22.10,.50,22.37447218
10.80,38.80,44.20,6.20,5.80,63.90,1.10,22.30,.70,23.27343113
12.10,37.10,43.70,7.10,5.70,61.90,1.10,23.70,.50,21.96004962
9.30,40.10,45.30,5.30,5.70,66.10,1.20,21.30,.40,24.36469982
9.30,40.10,45.30,5.30,5.70,66.10,1.20,21.30,.40,24.36469982
8.60,40.00,42.30,9.10,5.40,63.20,1.10,20.70,.50,23.17237118
9.30,40.80,41.40,8.50,5.70,63.50,1.10,20.70,.50,23.39517024
10.20,41.20,43.90,4.70,5.90,65.60,1.10,22.40,.30,18.54921893
16.10,9.40,68.90,5.60,4.60,70.60,1.00,17.70,.50,22.69399136
12.80,12.80,48.40,26.00,3.80,49.70,.80,18.40,1.30,16.87923398
10.04,27.94,34.24,27.78,3.82,46.71,.77,20.74,.18,15.84581555
11.90,30.00,55.80,2.30,5.40,67.70,1.60,22.70,.30,23.58437282
19.40,36.60,23.10,20.90,5.60,42.30,.80,30.10,.30,13.80362540
18.90,28.10,48.50,4.50,5.40,58.80,1.20,29.70,.40,18.44996274
20.10,32.50,20.50,26.90,5.30,35.90,.70,30.80,.40,11.54870022
4.10,33.40,45.20,17.30,4.90,60.20,.70,16.60,.30,23.10984755
25.10,30.00,22.50,22.40,5.90,35.40,.60,35.40,.30,10.73882053
24.00,35.60,30.30,10.10,6.50,47.60,.80,34.70,.30,14.76440038
20.20,34.30,21.70,23.80,5.50,38.10,.70,31.60,.30,12.22019997
12.80,31.70,48.20,7.30,5.20,60.40,1.80,25.10,.20,20.60806564
30.85,29.22,38.22,1.71,6.85,47.84,.99,41.19,1.42,13.41773745
7.05,36.07,53.73,3.15,5.11,69.85,1.47,20.21,.21,25.91716280
22.60,28.50,46.00,2.90,5.70,55.60,1.50,34.10,.20,16.54720823
13.90,30.20,52.80,3.10,5.30,63.60,1.30,26.40,.30,21.30847538
25.50,31.50,38.40,4.60,5.80,51.20,1.40,36.80,.20,14.42090518
12.06,30.34,42.01,15.59,4.23,53.91,.96,25.14,.17,17.90137999
20.90,29.00,46.30,3.80,5.60,56.20,1.20,33.00,.20,17.11300633
14.40,35.55,36.62,13.43,4.86,53.23,.93,27.34,.21,17.38310761
13.00,30.74,43.05,13.21,4.45,55.15,.87,26.13,.19,18.13658924
9.70,33.60,53.80,2.90,5.10,67.10,1.50,23.20,.20,23.92150755
30.85,27.49,38.65,3.01,6.52,46.99,1.02,42.28,.18,12.70085857
29.70,33.70,28.40,8.20,6.70,43.00,.60,41.30,.20,11.97458804
14.10,30.90,52.60,2.40,5.30,63.00,1.40,27.60,.30,21.03922406
18.00,36.20,34.50,11.30,5.80,50.00,.70,31.30,.90,16.15867138
25.80,27.90,24.00,22.30,4.90,33.10,.80,38.30,.60,8.65230989
32.31,28.87,37.57,1.25,6.70,46.63,1.06,44.23,.13,12.27228412
32.70,32.60,25.50,9.20,6.60,39.00,.50,44.60,.10,10.10284119
30.80,38.90,26.20,4.10,7.40,44.80,.50,43.10,.10,12.78421567
19.90,35.40,31.00,13.70,6.00,46.00,.60,33.60,.10,14.70467910
21.41,33.10,39.31,6.18,5.73,50.19,1.41,34.99,1.50,15.38799022
23.80,36.10,27.90,12.20,6.10,43.60,.60,37.30,.20,13.29446945
13.30,39.40,30.05,17.25,5.55,47.70,.95,28.15,.40,16.62163467
23.40,37.80,31.70,7.10,6.50,48.30,.70,37.20,.20,14.66735911
20.70,36.50,29.50,13.30,6.10,44.70,.70,34.90,.30,14.33668451
28.40,33.00,28.50,10.10,5.30,40.60,1.00,42.00,1.00,10.22580961
21.10,36.70,35.20,7.00,6.30,49.70,.90,36.00,.10,15.51112545
21.60,39.30,31.20,7.90,6.40,47.90,.70,36.80,.30,15.13971636
22.30,40.00,29.40,8.30,6.30,46.20,1.00,37.90,.30,14.30020108
18.90,41.70,33.10,6.30,6.30,50.40,1.10,35.60,.30,16.16977907
18.00,43.20,30.90,7.90,6.00,49.50,1.00,35.30,.30,15.98700438
23.40,41.50,30.30,4.80,6.60,46.20,.90,40.20,1.30,13.93739084
5.70,40.00,38.60,15.70,4.80,50.70,1.40,27.20,.20,18.38505503
6.50,35.00,52.70,5.80,5.50,71.80,1.50,15.10,.30,27.41996586
6.10,35.10,51.80,7.00,5.40,70.80,1.80,14.80,.20,27.18814507
2.30,32.10,36.80,28.80,4.30,52.30,.50,13.00,1.10,20.72798090
2.20,33.70,41.10,23.00,4.80,56.90,.50,13.50,1.30,22.93095211
5.20,32.70,47.20,14.90,4.90,65.70,1.00,13.20,.30,25.13583720
8.40,34.30,52.90,4.40,5.40,71.00,1.40,17.50,.30,26.28824196
8.70,32.50,55.30,3.50,5.30,71.20,1.50,18.20,.30,26.05344086
3.26,32.07,62.59,2.08,5.24,79.93,1.57,10.61,.57,31.61175186
3.00,37.30,55.10,4.60,6.10,76.10,1.90,10.40,.90,30.92586029
8.27,32.82,36.82,22.09,4.25,56.48,.92,15.77,.49,20.48264029
11.40,22.40,41.10,25.10,4.50,50.00,1.10,18.60,.70,17.78236067
7.67,23.13,49.64,19.56,4.46,58.59,1.27,15.51,.61,21.58192043
4.90,26.30,56.44,12.36,4.73,67.00,1.54,13.69,.68,25.36987626
49.60,22.60,21.70,6.10,7.70,30.20,.50,53.40,2.10,6.09017573
9.74,26.47,50.65,13.14,4.82,61.67,1.46,18.36,.55,22.10937303
36.50,26.90,20.10,16.50,6.30,30.20,.70,43.00,3.30,7.40752944
7.27,26.79,61.80,4.14,4.91,71.48,1.49,17.39,.59,26.02393720
8.29,26.25,53.62,11.84,4.55,62.72,1.42,18.92,.55,22.59664600
8.57,25.21,48.53,17.69,4.17,56.96,1.44,19.20,.54,20.36244086
8.18,24.43,63.13,4.26,4.56,70.22,1.40,19.09,.47,24.98119864
10.90,24.80,58.20,6.10,4.60,66.00,1.20,21.60,.50,22.46689476
32.44,21.42,31.55,14.59,5.45,38.15,.71,40.76,.34,9.43553580
7.90,21.80,63.60,6.70,4.10,68.50,1.20,19.00,.50,23.96375145
9.41,28.30,53.13,9.16,4.68,63.47,1.40,20.45,.84,22.37113346
14.48,25.31,53.95,6.26,4.91,61.72,1.27,25.33,.51,20.34781311
40.14,20.33,23.81,15.72,5.68,29.57,.61,48.23,.19,6.04804471
22.32,26.94,44.25,6.49,5.52,53.79,1.29,32.47,.44,16.00406255
6.98,33.02,57.42,2.58,5.14,71.80,1.13,18.91,.44,26.61358793
10.71,27.62,44.02,17.65,4.31,53.75,1.30,22.54,.45,18.59117233
19.94,24.62,49.05,6.39,4.85,56.30,1.08,30.96,.42,16.89833281
17.17,29.39,46.32,7.12,5.32,56.96,1.63,28.52,.45,18.21060481
18.69,26.61,40.38,14.32,4.98,49.59,.70,29.88,.53,15.22333728
20.39,24.58,37.03,18.00,4.84,44.12,.86,31.76,.42,13.17541910
11.37,30.51,48.11,10.01,4.35,59.60,1.50,24.06,.48,20.11365560
11.33,31.09,54.16,3.42,4.72,65.98,1.34,24.14,.40,22.48618255
23.32,29.27,38.43,8.98,5.43,49.16,1.13,34.85,.45,14.10701843
24.26,26.50,39.22,10.02,5.16,47.17,1.10,36.20,.35,13.14032437
23.56,26.66,41.82,7.96,5.09,49.86,1.08,35.66,.35,14.10383196
31.16,28.40,36.01,4.43,5.67,45.26,.91,43.37,.36,11.17076125
1.23,22.45,63.94,12.38,4.54,75.79,1.27,3.40,2.62,30.98523300
.69,24.97,70.86,3.48,4.98,85.55,1.45,3.66,.88,34.80088332
2.78,26.68,60.02,10.52,4.76,73.41,1.49,5.61,4.21,29.53872612
1.17,23.78,59.33,15.72,4.27,70.58,1.18,4.23,4.02,29.01987886
1.24,26.45,65.03,7.28,4.87,80.03,1.54,4.40,1.88,32.81352335
1.49,23.33,70.08,5.10,4.91,83.22,1.40,4.70,.67,33.70799300
.74,26.45,65.23,7.58,4.73,78.33,1.54,4.32,3.50,32.50461830
.95,27.54,67.88,3.63,5.02,84.19,1.55,4.52,1.09,34.32781308
1.70,22.40,63.70,12.20,4.60,75.90,1.50,5.30,.50,30.53609916
.90,30.00,56.50,12.60,5.00,73.40,1.30,4.60,3.10,30.53606860
.85,26.63,68.72,3.80,4.95,84.13,1.44,4.61,1.07,34.29770813
1.59,24.30,60.01,14.10,4.49,72.73,1.22,5.39,2.07,29.48865776
4.24,32.47,59.94,3.35,5.69,80.18,1.56,7.92,1.30,31.98154703
.90,25.00,68.70,5.40,5.10,82.00,1.40,5.00,1.10,33.50697957
2.07,26.58,64.41,6.94,4.91,79.73,1.55,6.09,.78,32.07113409
5.09,23.44,56.01,15.46,4.84,68.56,1.17,8.99,.98,26.92463807
1.60,27.94,65.75,4.71,5.28,81.65,1.62,5.91,.83,33.19449246
1.20,34.20,55.90,8.70,5.30,76.70,1.40,5.80,2.10,31.54566023
3.82,24.43,56.69,15.06,4.83,69.65,1.15,8.26,1.05,27.69849800
1.10,29.11,66.43,3.36,5.21,83.22,1.66,5.90,.65,33.88947751
1.12,31.47,65.46,1.95,5.19,84.34,1.48,5.95,1.09,34.61790698
1.40,27.40,46.70,24.50,4.30,61.30,1.40,6.20,2.30,25.39863174
1.70,38.50,55.90,3.90,5.60,80.30,1.60,6.70,1.90,33.18586472
4.73,27.79,63.06,4.42,5.30,78.06,1.65,9.49,1.08,30.74606658
6.92,35.35,54.32,3.41,5.92,74.84,1.78,11.58,2.47,29.19593057
2.59,32.40,57.06,7.95,5.11,75.77,1.33,7.82,2.02,30.71234766
1.70,33.10,51.30,13.90,5.20,70.90,1.10,7.10,1.80,29.23879238
1.00,29.30,58.00,11.70,5.00,74.30,1.50,6.50,1.00,30.71458427
1.80,31.70,62.60,3.90,5.20,79.80,1.90,7.30,1.90,33.11139977
1.40,35.00,44.80,18.80,5.00,63.90,1.50,3.30,7.50,27.42855717
1.50,27.40,42.10,29.00,3.90,57.80,1.20,3.90,4.20,23.74092852
1.21,21.66,58.27,18.86,4.40,70.28,1.23,3.68,1.55,28.59946336
1.66,23.15,51.58,23.61,4.20,64.02,1.27,4.10,2.80,26.07898315
1.86,23.25,59.63,15.26,4.53,72.14,1.42,4.68,1.97,29.33050050
4.62,25.90,66.80,2.68,5.31,81.52,1.49,7.17,1.83,32.14257185
1.96,30.92,61.66,5.46,5.28,81.35,1.67,5.11,1.13,33.01393813
2.53,24.67,52.54,20.26,4.11,64.63,1.19,5.68,4.13,25.91601184
1.40,31.30,50.40,16.90,4.60,69.40,1.40,4.70,3.00,28.67491570
2.08,23.88,59.77,14.27,4.65,73.34,1.59,5.38,.77,29.61283284
1.38,31.81,51.03,15.78,4.67,69.22,1.72,4.85,3.76,28.80006655
1.46,35.19,56.57,6.78,5.35,78.74,1.52,5.06,2.55,32.77921039
2.22,34.32,54.31,9.15,5.21,74.33,1.71,5.85,3.75,30.53382386
2.38,29.88,54.64,13.10,4.66,69.69,1.25,6.07,5.23,28.75082441
1.20,29.61,65.00,4.19,5.16,83.06,1.61,5.12,.86,33.90567953
1.40,28.83,65.70,4.07,5.14,82.67,1.86,5.44,.82,33.63310248
1.09,25.23,69.61,4.07,4.79,83.74,1.35,5.21,.84,34.21924345
3.57,30.05,62.40,3.98,5.44,80.48,1.77,7.54,.79,32.05713385
2.49,28.28,58.36,10.87,4.92,73.50,1.35,6.66,2.70,30.11880855
2.60,35.09,57.35,4.96,5.48,79.28,1.57,6.77,1.94,32.37062819
1.45,20.60,49.70,28.25,3.67,60.53,.99,5.79,.77,24.56338281
2.57,32.84,58.44,6.15,5.38,77.90,1.94,6.79,1.84,31.75808307
2.72,29.69,59.65,7.94,5.25,77.35,1.69,7.01,.76,31.15972635
1.30,31.10,53.70,13.90,5.10,72.30,1.50,5.80,1.40,29.73176767
1.50,25.99,64.84,7.67,4.68,79.28,1.60,6.06,.71,31.87095412
1.50,21.80,71.40,5.30,4.50,81.90,1.40,6.10,.80,33.25792090
3.47,29.16,60.26,7.11,5.10,77.60,1.55,7.86,.78,30.84108489
1.30,25.25,57.86,15.59,4.51,71.48,1.52,5.95,.95,29.06890360
.91,35.21,57.08,6.80,5.17,76.55,1.82,5.64,4.02,32.17719566
1.40,30.50,49.20,18.90,4.60,66.10,1.40,6.10,2.90,27.34392534
1.80,31.10,49.40,17.70,4.90,68.00,1.50,6.50,1.40,27.93567489
3.74,28.78,56.95,10.53,4.88,73.05,1.25,8.23,2.06,29.03706147
1.10,29.70,62.00,7.20,5.20,78.70,1.60,5.90,1.40,32.40494945
4.48,32.66,55.95,6.91,5.48,74.72,1.55,8.92,2.42,29.79489700
4.55,34.23,58.38,2.84,5.60,79.26,1.70,9.01,1.59,31.43000775
1.33,33.49,54.53,10.65,4.96,72.84,1.68,6.17,3.70,30.30731143
1.03,30.39,63.95,4.63,4.98,82.17,1.52,5.94,.76,33.55709084
1.40,30.10,51.90,16.60,4.90,69.20,1.40,6.30,1.60,28.53991760
5.09,29.94,60.69,4.28,5.51,78.51,1.49,9.59,.62,30.78446937
3.03,29.34,58.97,8.66,5.14,76.06,1.41,7.84,.89,30.57159023
1.04,33.11,56.30,9.55,5.08,76.36,1.83,6.10,1.08,31.44260979
.92,32.50,61.10,5.48,5.22,80.26,1.69,6.04,1.31,32.86218115
2.10,34.90,58.20,4.80,5.50,79.50,1.80,7.10,1.30,32.49376158
1.40,28.30,56.90,13.40,4.90,72.00,1.40,6.50,1.80,29.44279475
1.74,31.73,62.40,4.13,5.13,79.68,1.90,6.86,2.30,32.55811878
2.20,36.40,55.20,6.20,5.40,77.50,1.60,7.30,2.00,31.68991327
1.58,31.07,63.80,3.55,5.40,81.93,1.57,6.80,.75,33.30673295
4.19,34.13,54.79,6.89,5.35,74.77,1.56,9.12,2.31,29.84965178
3.66,36.41,55.06,4.87,5.56,77.24,1.83,8.73,1.77,31.07121418
.90,28.60,51.20,19.30,4.50,67.00,1.40,6.30,1.50,27.73818415
3.25,29.76,58.24,8.75,5.12,75.52,1.42,8.42,.77,30.15142126
1.30,30.80,60.20,7.70,5.20,78.10,1.50,6.70,.80,32.13981563
1.49,29.66,49.88,18.97,4.56,66.52,1.46,6.87,1.62,27.16759306
4.50,31.26,60.39,3.85,5.40,78.44,1.46,9.60,1.25,31.03141875
1.30,31.12,62.36,5.22,5.07,80.68,1.39,6.91,.73,33.08245462
2.30,36.00,57.00,4.70,5.40,78.90,1.70,7.80,1.50,31.92790570
1.90,32.00,54.60,11.50,5.00,73.60,1.70,7.50,.70,29.93835969
5.17,33.82,43.71,17.30,5.16,64.03,1.51,10.44,1.56,25.32445079
1.40,30.60,50.10,17.90,4.90,67.10,1.30,7.20,1.60,27.58667420
4.45,34.80,57.46,3.29,5.56,78.28,1.74,10.03,1.10,31.14288172
1.93,32.28,57.75,8.04,5.06,75.97,1.71,7.96,1.26,30.82271137
1.50,38.00,55.00,5.50,5.60,78.70,1.50,7.80,.90,32.43431916
1.56,33.76,60.80,3.88,5.18,80.91,1.39,7.91,.73,32.99530732
1.50,37.00,55.70,5.80,5.40,77.10,1.50,8.20,2.00,31.99921659
1.59,22.33,49.30,26.78,3.61,60.10,1.32,3.33,4.86,24.76870898
1.60,23.34,49.28,25.78,4.12,61.33,1.33,3.89,3.55,25.15718085
1.60,31.90,52.00,14.50,4.80,68.50,1.50,4.10,6.60,29.09014049
1.80,30.40,47.30,20.50,4.50,64.10,1.50,4.40,5.00,26.41149216
1.38,24.71,67.73,6.18,4.82,81.95,1.42,4.17,1.46,33.35583431
2.67,21.07,72.52,3.74,4.53,83.49,1.59,5.40,1.25,32.88121601
1.80,33.20,43.40,21.60,4.60,62.40,1.40,4.90,5.10,26.16479412
1.63,24.79,58.42,15.16,4.69,72.98,1.57,4.84,.76,29.45401859
1.32,28.49,47.26,22.93,4.19,63.87,1.23,4.58,3.20,26.40300444
1.40,38.80,51.80,8.00,5.50,75.20,1.70,4.70,4.90,31.74065217
1.51,27.10,61.12,10.27,4.84,76.50,1.34,4.88,2.17,31.08502575
1.90,31.10,44.30,22.70,4.70,61.70,1.40,5.30,4.20,25.51135332
1.18,30.46,62.01,6.35,4.94,80.20,1.37,4.68,2.46,32.98737714
1.98,28.56,60.94,8.52,5.08,78.29,1.59,5.50,1.02,31.68855684
1.70,19.30,69.80,9.20,4.50,78.60,1.50,5.30,.90,31.35391280
2.30,32.58,58.24,6.88,5.16,76.76,1.88,5.89,3.43,31.41247762
2.09,33.19,57.27,7.45,5.24,78.66,1.51,5.76,1.38,32.11910752
2.20,32.60,46.60,18.60,4.80,65.50,1.50,5.90,3.70,27.13312412
1.83,33.64,53.13,11.40,5.12,73.18,1.32,5.63,3.35,30.33623305
1.89,34.17,55.78,8.16,5.23,76.11,1.77,5.69,3.04,31.25017753
3.26,33.03,51.55,12.16,5.15,71.58,1.63,6.93,2.55,29.03563144
2.00,28.90,48.40,20.70,4.50,63.80,1.50,5.90,3.60,26.30969279
5.09,29.87,56.66,8.38,5.38,74.81,1.56,8.66,1.21,29.37493353
1.10,31.70,61.00,6.20,5.20,81.00,1.60,5.30,.70,33.03023184
1.05,30.96,61.58,6.41,5.16,80.20,1.74,5.26,1.23,32.78674795
1.05,35.01,53.30,10.64,4.99,73.40,1.65,5.37,3.95,30.75873158
.85,32.15,61.05,5.95,5.09,80.00,1.56,5.24,2.16,32.90407962
3.64,24.63,52.12,19.61,4.54,65.88,1.15,7.73,1.09,26.26358789
1.80,31.00,45.00,22.20,4.60,62.20,1.50,6.10,3.40,26.08502842
2.18,34.75,55.62,7.45,5.23,76.89,1.40,6.53,2.50,31.70335655
1.80,32.20,48.60,17.40,4.80,66.00,1.70,6.20,3.90,27.70747920
2.13,33.98,59.43,4.46,5.53,81.12,1.62,6.50,.77,32.90669905
1.68,29.33,59.36,9.63,4.89,76.53,1.43,6.17,1.35,30.88275965
4.83,30.55,57.43,7.19,5.38,75.97,1.60,8.99,.87,29.93317799
1.56,27.81,61.53,9.10,4.88,77.31,1.37,6.17,1.17,31.56796857
2.64,32.78,58.78,5.80,5.30,79.06,1.50,7.15,1.19,31.95254150
3.90,29.62,51.39,15.09,4.94,69.17,1.54,8.31,.95,27.67787334
1.15,34.71,59.94,4.20,5.33,81.49,1.60,5.88,1.50,33.28214437
4.52,32.39,58.89,4.20,5.37,78.93,1.42,8.88,1.20,31.00932881
2.98,33.31,56.23,7.48,5.32,77.12,1.46,7.52,1.10,30.90989451
2.50,34.40,54.40,8.70,5.20,75.60,1.60,7.10,1.80,30.73623316
2.16,35.05,60.21,2.58,5.54,82.39,1.47,6.80,1.22,33.57868957
1.70,32.30,51.80,14.20,4.90,71.60,1.70,6.40,1.20,28.98978521
1.30,27.81,59.46,11.43,4.71,75.25,1.39,6.07,1.15,30.60332647
2.30,38.50,43.80,15.40,5.10,66.60,1.40,7.00,4.50,27.84129739
1.69,29.12,56.34,12.85,4.64,73.81,1.44,6.47,.79,29.90201168
1.96,28.16,58.02,11.86,4.76,73.37,1.52,6.78,1.71,29.76529273
2.80,29.28,52.65,15.27,4.87,70.37,1.09,7.58,.82,28.32433651
5.23,30.56,62.16,2.05,5.35,80.14,1.58,9.77,1.11,30.93706395
1.81,28.20,67.68,2.31,5.10,83.07,1.69,6.74,1.09,33.63015228
1.70,30.41,61.81,6.08,5.18,78.92,1.79,6.65,1.38,31.93671305
1.63,30.96,60.86,6.55,5.03,78.78,1.71,6.60,1.33,31.94339224
1.35,31.36,52.21,15.08,4.92,70.29,1.66,6.36,1.69,28.85013222
1.80,34.50,60.40,3.30,5.40,81.50,2.00,6.80,1.00,33.15662774
3.67,25.40,59.22,11.71,4.80,72.71,1.51,8.50,.77,28.72462016
1.38,30.92,65.37,2.33,5.35,83.55,1.68,6.52,.57,33.98843073
1.50,33.54,62.75,2.21,5.42,83.33,1.82,6.63,.59,33.94954840
10.67,27.92,54.50,6.91,5.43,70.17,1.54,14.80,1.15,26.07027034
1.76,33.05,61.21,3.98,5.29,81.58,1.60,6.91,.64,33.09732793
2.30,33.38,54.96,9.36,5.23,74.92,1.56,7.41,1.52,30.49043407
.73,35.69,61.50,2.08,5.21,83.28,1.83,6.06,1.54,34.42484077
4.50,26.02,61.35,8.13,5.08,75.00,1.58,9.42,.79,29.34921404
3.48,35.17,51.72,9.63,5.28,73.63,1.37,8.53,1.56,29.54588874
4.09,30.76,60.58,4.57,5.40,78.78,1.57,9.08,.60,31.30920970
3.18,31.71,54.46,10.65,5.22,73.48,1.62,8.28,.75,29.38800484
1.80,35.30,58.60,4.30,5.30,79.60,1.90,7.10,1.80,32.66610980
6.90,34.40,54.30,4.40,5.80,75.90,1.50,11.70,.70,29.44895341
1.05,36.03,60.58,2.34,5.37,82.69,1.78,6.57,1.25,34.01930131
2.15,29.43,54.69,13.73,4.52,70.64,1.25,7.58,2.28,28.90255158
1.80,30.90,49.50,17.80,4.70,67.20,1.60,7.40,1.30,27.49984168
1.65,30.72,60.97,6.66,5.16,77.99,1.73,7.36,1.10,31.65111443
1.90,31.40,51.90,14.80,4.80,70.50,1.60,7.60,.70,28.54347069
2.25,29.07,57.06,11.62,4.87,73.06,1.44,7.92,1.09,29.76114994
2.50,36.20,52.60,8.70,5.40,74.90,1.70,8.20,1.10,30.47823022
1.91,35.39,58.30,4.40,5.33,79.49,1.77,7.76,1.25,32.52027149
2.40,22.92,56.78,17.90,4.31,66.92,1.42,5.14,4.31,27.46340390
1.47,28.84,59.57,10.12,4.98,77.27,1.44,4.33,1.86,31.53494821
1.16,33.07,56.37,9.40,5.23,78.78,1.41,4.41,.77,32.43370987
1.90,36.50,50.80,10.80,5.10,72.80,1.60,5.20,4.50,30.27352737
1.85,23.39,66.18,8.58,4.69,79.11,1.39,5.52,.71,31.52305231
1.47,27.04,57.17,14.32,4.69,73.00,1.44,5.56,.99,29.66446868
1.85,31.13,56.24,10.78,5.07,75.39,1.45,5.90,1.41,30.66292549
2.00,35.70,50.90,11.40,5.20,72.90,1.70,6.10,2.70,29.85326813
4.12,26.17,57.31,12.40,4.90,72.19,1.66,8.05,.80,28.53904922
1.80,31.90,49.70,16.60,4.80,68.40,1.50,6.00,2.70,28.14577938
1.80,36.20,49.60,12.40,5.20,71.80,1.70,6.00,2.90,29.75425060
1.97,31.47,61.70,4.86,5.31,81.06,1.32,6.23,1.22,32.90139061
1.96,35.83,53.64,8.57,5.19,73.61,1.79,6.25,4.59,30.52142172
2.57,28.56,57.25,11.62,5.02,74.06,1.56,6.86,.88,29.91297312
2.00,39.50,48.20,10.30,5.30,72.00,1.60,6.40,4.40,30.00139582
1.87,28.86,50.54,18.73,4.58,67.16,1.29,6.29,1.95,27.15195357
2.10,35.70,48.80,13.40,5.20,70.40,1.80,6.50,2.70,28.92879779
1.50,31.80,58.53,8.17,5.00,77.79,1.68,6.02,1.34,31.88250187
2.20,36.80,49.20,11.80,5.20,71.80,1.60,6.70,2.90,29.39923404
1.69,27.35,65.55,5.41,5.15,81.37,1.11,6.32,.64,33.00647966
5.90,26.28,45.52,22.30,4.75,60.24,1.35,10.06,1.30,23.39513005
3.61,31.68,50.58,14.13,4.90,68.86,1.34,8.03,2.74,27.80619451
2.35,29.15,60.32,8.18,5.07,77.80,1.42,6.93,.60,31.16703087
