Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,GCV
6.72,33.53,51.95,7.8,27.32303154
6.4,38.46,38.46,16.68,23.78225379
2.57,37.34,47.97,12.12,28.35953984
2.6,34.78,42.44,20.18,25.68003499
2.56,30.38,50.39,16.67,26.60772312
1.85,33.1,50.0,15.05,27.96953264
2.16,31.5,43.97,22.37,25.28929879
4.1,32.3,44.9,18.7,24.92799033
7.7,37.78,39.21,15.31,23.56749628
5.48,35.49,51.57,7.46,28.18687546
2.33,36.39,56.33,4.95,31.46172001
4.8,36.1,47.2,11.9,26.32131088
3.36,32.97,49.47,14.2,27.17991921
4.36,39.54,50.55,5.55,29.53880182
9.06,31.56,54.25,5.13,25.71615925
2.32,35.09,55.37,7.22,30.30301155
5.69,35.56,53.17,5.58,28.650226
3.25,34.7,46.48,15.57,26.63278998
3.3,34.9,56.0,5.8,29.99898871
9.74,37.34,45.05,7.87,24.51293545
12.76,34.14,46.04,7.06,23.40090585
3.98,34.66,49.03,12.33,27.01639969
2.55,36.75,50.54,10.16,28.86600577
4.08,32.44,53.08,10.4,27.58586963
3.7,34.75,51.81,9.74,28.17174674
2.99,36.37,54.23,6.41,29.984678
10.0,31.97,56.03,2.0,26.87664609
2.97,36.06,52.19,8.78,28.93538432
5.2,34.9,45.2,14.7,25.0870151
5.07,33.94,53.8,7.19,28.08655758
3.4,41.6,41.4,13.6,26.82527914
3.53,38.33,53.78,4.36,30.12474932
5.1,35.9,52.3,6.7,28.27158659
3.71,33.5,50.51,12.28,26.9919791
3.5,36.9,51.6,8.0,28.59147172
3.62,34.77,58.05,3.56,30.36540464
3.23,37.52,48.66,10.59,28.03939404
4.07,36.32,57.2,2.41,30.26138394
3.5,39.9,51.8,4.8,30.27310909
4.04,38.83,54.69,2.44,30.11937476
12.6,33.95,45.34,8.11,22.4729747
5.7,37.17,52.99,4.14,28.04032811
6.09,36.31,54.2,3.4,27.25002068
6.0,34.46,52.43,7.11,27.84406919
8.21,33.55,36.56,21.68,21.00795839
15.56,33.42,44.15,6.87,21.55878897
3.68,35.0,47.98,13.34,26.99796894
3.91,37.96,41.99,16.14,25.68990278
2.0,34.1,50.4,13.5,28.14754295
7.4,30.96,35.5,26.14,20.17985278
3.19,34.04,41.53,21.24,24.59340436
2.75,33.38,49.59,14.28,27.34903808
3.52,34.68,46.68,15.12,26.32780375
4.18,32.16,57.62,6.04,29.52298225
2.48,34.68,48.74,14.1,27.59278655
13.91,35.12,45.49,5.48,23.4442423
2.56,40.97,47.08,9.39,29.8095602
5.2,35.8,56.5,2.5,29.98232319
5.52,32.32,48.71,13.45,25.83900131
2.9,37.9,49.7,9.5,29.40997746
3.1,33.2,45.0,18.7,25.41553675
3.48,33.86,49.92,12.74,27.44199191
3.3,34.95,52.67,9.08,29.05723108
3.84,33.17,52.96,10.03,28.13521977
6.49,35.04,37.87,20.6,22.29899288
3.4,33.27,54.11,9.22,28.60977519
4.6,38.41,45.64,11.35,25.9575954
5.06,35.65,44.76,14.53,25.54542804
7.25,29.7,38.69,24.36,19.57876371
3.32,34.47,56.41,5.8,29.8284357
4.31,35.22,47.62,12.85,27.00808816
8.36,35.72,51.58,4.34,27.30462314
2.85,34.06,48.73,14.36,26.98451933
3.8,37.11,52.16,6.93,29.18410598
3.89,33.89,52.5,9.72,28.06264298
1.9,34.3,48.0,15.8,27.40118968
6.3,33.8,43.9,16.0,23.97949917
5.07,32.9,47.23,14.8,25.13055898
10.53,32.35,50.88,6.24,24.4958061
3.04,34.37,51.32,11.27,28.05628578
7.28,36.87,53.15,2.7,28.01851569
4.52,29.15,55.47,10.86,27.16429517
4.1,32.76,47.5,15.64,25.2713013
8.51,32.88,55.48,3.13,27.48325886
3.3,36.8,47.1,12.8,27.23485315
3.63,35.02,56.65,4.7,29.6678285
3.72,39.13,52.78,4.37,29.70300909
6.0,31.5,48.0,14.5,24.56753234
6.8,34.8,47.6,10.8,25.66454141
3.69,36.21,54.22,5.88,28.98480134
4.98,35.76,57.25,2.01,29.9015156
3.24,36.01,55.91,4.84,29.91186235
5.2,37.0,52.5,5.3,28.57243636
3.5,33.96,57.37,5.17,29.71916271
12.23,31.32,50.22,6.23,23.54711333
3.04,37.45,55.29,4.22,30.25949321
6.66,31.76,50.54,11.04,24.91990088
6.4,38.5,51.6,3.5,28.4498209
6.5,38.9,51.6,3.0,28.50868426
3.9,41.2,39.3,15.6,25.63664678
4.9,34.2,52.7,8.2,27.5821849
6.57,36.17,52.22,5.04,27.34075884
4.42,32.12,48.18,15.28,24.73835892
7.45,36.59,41.29,14.67,24.11106371
5.2,28.6,37.1,29.1,20.41478032
7.08,36.05,39.37,17.5,22.71114634
7.87,38.64,41.34,12.15,24.47032979
2.21,31.72,48.22,17.85,26.33070031
6.05,30.75,48.87,14.33,25.42970975
4.2,33.8,49.0,13.0,27.23969249
2.43,34.88,50.21,12.48,28.03302599
4.91,30.71,52.8,11.58,26.8610367
4.4,30.9,40.7,24.0,22.53960913
7.4,32.5,49.1,11.0,25.2279177
11.87,32.98,44.06,11.09,22.68503206
3.39,33.74,47.92,14.95,26.32727757
2.1,33.6,45.9,18.4,26.45787659
3.57,34.68,51.16,10.59,27.58234589
3.88,27.89,46.33,21.9,23.54237738
4.2,31.5,42.3,22.0,23.13669124
4.4,34.01,51.27,10.32,27.84488314
3.5,35.1,53.2,8.2,28.88278852
5.24,34.59,52.51,7.66,27.68393737
4.32,30.25,40.93,24.5,22.26722569
4.36,33.12,48.15,14.37,26.14303093
4.61,36.92,49.96,8.51,28.37083256
5.85,33.58,51.27,9.3,26.65897254
5.0,31.4,48.4,15.2,25.36984947
9.52,37.37,49.27,3.84,26.48582414
6.0,35.8,49.1,9.1,26.41971041
5.97,34.38,49.07,10.58,26.38444113
4.79,33.0,48.85,13.36,26.16461802
2.85,33.33,49.26,14.56,26.84215086
5.1,33.8,47.9,13.2,26.1279033
6.19,32.65,50.31,10.85,25.97195526
3.67,35.7,48.33,12.3,27.00520855
3.5,39.9,52.0,4.6,30.20361326
3.81,38.71,49.47,8.01,28.95553367
3.8,33.44,49.07,13.69,26.43466553
4.1,37.2,49.6,9.1,27.93868701
3.3,35.6,47.9,13.2,27.10893457
6.2,33.8,49.6,10.4,26.18912143
3.8,33.0,48.2,15.0,25.56504322
3.43,34.89,52.95,8.73,28.41246838
3.2,36.2,49.4,11.2,28.03227986
3.75,37.33,49.12,9.8,27.83512366
4.11,38.36,46.58,10.95,26.76181276
5.04,36.07,53.97,4.92,28.70415536
10.39,34.68,48.79,6.14,24.63393883
5.4,33.4,44.0,17.2,23.65807156
6.8,35.3,57.0,0.9,28.78519793
4.51,34.22,56.62,4.65,29.07306607
3.55,35.03,56.16,5.26,29.37867608
4.5,34.7,58.3,2.5,30.0481667
7.4,33.9,57.1,1.6,27.81437247
3.8,36.9,53.2,6.1,29.28923401
3.42,33.94,51.66,10.98,27.29325477
4.1,30.42,40.68,24.8,21.63662187
4.9,36.0,51.6,7.5,27.98873046
5.8,35.0,47.5,11.7,25.68354202
5.1,36.3,54.7,3.9,28.95979038
3.34,36.28,54.22,6.16,29.07232748
7.8,37.7,48.6,5.9,26.17939754
6.5,37.0,51.4,5.1,27.11147608
5.8,34.1,55.6,4.5,28.26893496
5.14,37.32,50.86,6.68,27.20158585
9.1,31.8,42.9,16.2,21.32187796
4.43,38.78,45.4,11.39,27.08746158
5.65,34.8,51.28,8.27,27.41917578
13.19,30.74,45.97,10.1,22.12753791
6.77,38.03,52.34,2.86,28.59069875
5.74,34.14,54.84,5.28,28.35245531
8.11,27.87,51.24,12.78,23.409714
16.25,33.3,42.68,7.77,20.18581486
6.88,31.94,54.07,7.11,24.70754729
4.4,33.2,49.4,13.0,27.22725542
3.2,38.8,46.5,11.5,28.60578163
2.8,39.9,45.5,11.8,28.86398722
3.5,36.6,46.2,13.7,27.81530031
2.5,33.9,43.8,19.8,25.654555
2.6,35.8,42.9,18.7,26.44509367
2.8,39.6,45.5,12.1,28.29706909
2.6,35.3,49.9,12.2,28.6089537
2.3,33.4,43.3,21.0,24.8988576
3.3,31.2,50.4,15.1,27.10002715
2.2,37.9,47.1,12.8,28.52210946
1.7,35.3,45.8,17.2,27.27431102
3.7,28.2,37.0,31.1,20.78699039
13.1,29.5,30.2,27.2,16.03379117
11.9,33.9,37.5,16.7,20.47254585
14.0,27.3,36.3,22.4,16.32755821
8.5,32.4,40.4,18.7,20.74160247
8.8,28.4,34.1,28.7,16.55186082
11.2,34.1,37.2,17.5,19.89866391
11.9,34.9,38.6,14.6,20.22908855
8.8,34.0,42.5,14.7,22.72300978
13.0,31.7,38.1,17.2,19.20608303
4.3,35.2,36.7,23.8,20.6017797
13.1,37.6,35.8,13.5,20.17331603
4.6,30.7,38.4,26.3,20.1225788
21.1,31.6,36.1,11.2,16.59105365
15.8,35.0,39.5,9.7,20.07499271
12.0,40.6,35.5,11.9,21.73743018
7.9,35.6,39.4,17.1,22.77179168
5.1,40.7,38.8,15.4,24.41255933
4.9,41.2,45.0,8.9,26.58513291
4.0,41.5,38.3,16.2,24.11551219
18.7,32.1,40.0,9.2,19.04351103
2.7,31.5,35.2,30.6,19.422154
5.0,39.0,36.3,19.7,22.9920103
13.6,37.9,39.2,9.3,22.02520101
12.5,39.0,40.1,8.4,22.93575795
11.1,38.3,40.9,9.7,22.51770903
14.8,35.6,39.0,10.6,20.83995008
4.3,36.5,40.5,18.7,23.99527328
4.7,38.8,34.2,22.3,21.59222878
16.6,34.3,42.1,7.0,20.88609919
4.1,36.6,41.4,17.9,22.97613696
14.5,35.8,34.5,15.2,18.65836062
5.4,35.5,44.3,14.8,23.36773744
12.0,34.5,22.8,30.7,16.25738409
3.4,37.1,33.7,25.8,20.83152416
16.5,34.8,30.3,18.4,17.78349116
17.0,32.1,40.0,10.9,19.74440562
15.4,33.5,38.0,13.1,19.55685146
4.4,34.5,35.9,25.2,20.34929229
13.1,34.6,37.1,15.2,19.85458317
2.8,38.5,43.2,15.5,25.81044329
11.6,37.5,39.6,11.3,21.91877585
7.0,39.7,30.6,22.7,20.56529627
13.0,37.8,38.4,10.8,22.11513526
17.7,33.2,40.3,8.8,20.04480612
12.3,34.1,39.0,14.6,20.46111283
9.0,33.6,39.7,17.7,20.77647599
15.6,35.6,38.3,10.5,20.42269878
9.5,33.4,35.0,22.1,19.11631165
13.3,36.3,39.8,10.6,21.03369345
12.2,34.4,42.8,10.6,21.87183623
6.3,36.4,40.1,17.2,22.1222473
7.9,31.7,39.6,20.8,19.23601714
2.7,23.3,48.1,25.9,22.65116756
13.5,31.6,45.2,9.7,21.7290813
13.2,37.1,31.8,17.9,18.4154426
13.3,34.2,43.5,9.0,22.11764997
5.7,40.4,41.7,12.2,24.58671424
3.1,38.5,44.9,13.5,26.10444982
13.8,32.2,43.1,10.9,20.78426549
5.3,32.7,48.5,13.5,23.92970862
10.0,35.0,43.7,11.3,22.22317242
12.2,34.0,43.2,10.6,21.68802693
8.6,33.1,47.3,11.0,22.33312806
4.5,35.0,37.7,22.8,21.0161629
9.9,32.4,35.5,22.2,19.34606783
7.7,31.1,31.2,30.0,16.25798995
12.7,30.4,33.0,23.9,17.14239614
5.7,33.9,40.6,19.8,20.97121839
4.3,28.3,40.0,27.4,19.90376744
4.7,30.7,35.3,29.3,18.75758289
10.6,34.5,39.2,15.7,19.73178851
13.3,34.3,39.3,13.1,20.99339902
11.0,38.0,39.2,11.8,22.6671284
7.5,35.6,41.5,15.4,23.70880376
11.3,35.2,42.2,11.3,22.73482047
9.7,40.8,42.0,7.5,25.07580441
6.6,35.8,40.8,16.8,23.83115879
5.0,39.2,43.7,12.1,26.1820856
5.7,35.7,50.2,8.4,27.21630935
10.0,40.7,42.5,6.8,25.03432422
10.8,38.0,43.9,7.3,24.25194977
6.5,43.5,43.5,6.5,27.7676041
6.3,38.4,44.5,10.8,25.97602532
6.3,38.7,44.9,10.1,25.95444762
8.8,33.1,49.8,8.3,25.41011919
14.0,30.1,45.4,10.5,20.44401563
15.9,30.2,47.3,6.6,20.246581
12.7,35.8,48.7,2.8,23.10630367
2.2,40.1,44.4,13.3,27.40379609
4.6,42.8,44.0,8.6,27.61806665
11.2,36.3,44.2,8.3,23.75131353
5.7,39.9,45.5,8.9,26.9008369
12.5,33.8,46.7,7.0,23.30175409
8.0,40.7,43.1,8.2,25.56907111
6.3,39.4,45.7,8.6,25.88892986
6.5,38.3,46.2,9.0,26.33359638
11.7,35.1,40.6,12.6,22.11950523
7.8,35.7,48.7,7.8,25.56018714
10.4,37.9,42.1,9.6,23.63215151
6.2,37.2,43.9,12.7,24.62405014
6.4,35.9,46.6,11.1,24.94816581
12.3,37.3,43.3,7.1,23.47729281
10.3,36.1,40.7,12.9,22.59527697
9.0,35.8,46.6,8.6,24.46662564
13.0,23.4,57.7,5.9,23.49207208
8.2,35.8,47.0,9.0,24.76704624
11.5,32.0,35.0,21.5,19.2289252
13.0,36.8,43.2,7.0,23.00686577
10.8,32.1,37.1,20.0,19.91995061
4.2,37.4,52.0,6.4,28.96288081
9.0,34.9,47.5,8.6,24.36070291
8.4,33.0,45.6,13.0,23.60583873
5.3,42.1,45.1,7.5,27.04547556
12.8,37.3,41.7,8.2,22.57343339
7.6,35.4,49.0,8.0,25.42257971
9.5,33.1,51.0,6.4,24.81570002
15.3,22.8,57.7,4.2,22.8117926
8.3,38.3,47.3,6.1,25.50719479
6.5,38.5,48.7,6.3,26.78967582
10.4,33.6,46.1,9.9,22.98650941
8.4,38.1,47.2,6.3,25.50047298
7.0,40.1,48.6,4.3,26.62499902
7.4,32.0,52.3,8.3,24.98288106
12.8,32.3,50.2,4.7,23.72863004
7.3,36.4,37.7,18.6,21.97231669
14.1,34.7,44.4,6.8,22.51636123
15.4,30.5,48.7,5.4,22.66690482
9.6,34.8,44.6,11.0,23.28220875
9.4,39.2,42.7,8.7,24.40080767
8.9,36.4,41.5,13.2,23.138271
15.6,30.8,48.8,4.8,22.57444665
14.6,34.1,44.5,6.8,22.42499001
9.7,34.5,44.0,11.8,22.80086035
11.5,32.9,44.8,10.8,22.64279775
12.1,32.2,40.7,15.0,21.03885225
8.6,34.2,43.6,13.6,22.72615254
10.0,35.2,44.5,10.3,23.14339128
8.7,32.9,46.8,11.6,23.25290813
12.0,30.8,43.6,13.6,21.4106097
12.7,31.3,46.9,9.1,22.59932036
10.7,31.7,51.4,6.2,24.00955681
11.6,31.9,45.0,11.5,21.89804852
14.45,28.9,46.8,9.85,21.2916384
10.0,33.9,48.0,8.1,24.11372853
9.7,35.6,45.4,9.3,23.87953999
8.4,32.4,46.5,12.7,23.39298002
9.2,36.6,43.7,10.5,23.29436445
11.0,32.1,43.6,13.3,21.28126909
11.0,33.2,51.4,4.4,24.73529705
7.6,35.9,48.5,8.0,25.15834149
9.1,34.6,48.2,8.1,24.33393291
9.2,34.3,48.4,8.1,24.13836316
8.8,32.3,48.9,10.0,24.13854404
8.0,37.5,45.6,8.9,24.79943352
9.0,32.6,48.0,10.4,23.39634889
9.3,32.8,47.8,10.1,23.83797145
13.1,32.2,48.5,6.2,23.06119586
7.8,35.9,49.4,6.9,25.36755248
8.8,35.8,46.3,9.1,24.2870854
9.8,32.8,50.8,6.6,24.04192902
9.1,32.5,51.0,7.4,24.59388155
6.7,32.8,52.7,7.8,25.87607326
9.8,32.5,48.6,9.1,23.11928756
8.1,32.5,47.2,12.2,24.40924029
9.0,36.0,48.9,6.1,25.31248338
8.5,37.3,47.5,6.7,25.19641136
10.0,29.9,53.2,6.9,23.88800736
5.7,38.3,48.2,7.8,26.25212447
6.7,25.3,60.1,7.9,25.25846019
1.49,20.44,68.25,9.82,31.55618203
1.1,21.8,74.9,2.2,34.85473133
1.4,27.0,65.8,5.8,32.69843679
1.5,23.9,63.9,10.7,30.8341315
1.5,28.0,68.0,2.5,34.25391399
1.4,27.1,63.9,7.6,31.81166034
1.3,26.2,58.33,14.17,29.4908389
1.3,20.5,75.1,3.1,34.20857967
1.61,20.46,74.92,3.01,34.37550095
1.1,20.33,75.7,2.87,34.54705926
1.5,20.4,66.8,11.3,30.08105349
1.42,17.99,56.64,23.95,25.98454427
1.5,20.9,75.5,2.1,34.28113368
1.3,20.4,70.9,7.4,32.46339578
1.9,25.7,56.1,16.3,27.93474705
2.39,18.32,66.84,12.45,29.60286514
1.43,20.15,66.11,12.31,30.39091699
1.5,18.9,57.8,21.8,25.98407818
1.82,21.86,70.38,5.94,32.32401583
3.29,19.31,57.1,20.3,25.47138773
2.0,22.3,63.4,12.3,29.36128726
2.03,18.16,52.52,27.29,24.03405105
3.49,19.93,74.93,1.65,32.48983681
2.83,21.74,62.78,12.65,28.33593697
0.9,17.2,54.7,27.2,23.41791528
10.8,34.9,37.1,17.2,20.31359896
31.2,24.4,27.9,16.5,10.49422981
35.44,24.1,17.25,23.21,7.24465121
32.18,24.33,19.34,24.15,8.21559842
10.4,32.1,44.5,13.0,22.15141394
14.2,31.7,36.2,17.9,18.06389622
9.8,32.5,39.3,18.4,20.5643676
14.71,26.09,34.59,24.61,15.52675221
31.89,24.9,21.95,21.26,8.80938942
10.2,34.5,39.7,15.6,21.19507885
13.5,34.0,42.0,10.5,20.61937557
6.8,36.4,43.8,13.0,24.00529025
32.9,24.3,25.6,17.2,9.37129148
18.8,30.4,33.5,17.3,15.65764156
10.3,36.0,43.9,9.8,22.67226962
15.8,34.9,43.8,5.5,20.6774928
34.22,26.44,28.13,11.21,10.35307013
4.3,36.4,50.1,9.2,27.08664214
20.7,27.1,35.6,16.6,14.57441734
20.2,30.7,39.7,9.4,17.47761908
11.8,36.3,42.6,9.3,22.3588689
12.1,34.3,47.9,5.7,23.31626707
4.1,32.8,43.6,19.5,23.28812833
12.4,37.2,43.0,7.4,22.43270497
34.61,27.86,30.21,7.32,11.03009434
5.4,33.4,48.4,12.8,25.06062695
12.81,28.87,37.57,20.75,17.43475182
35.0,25.8,25.5,13.7,9.28946662
36.47,26.95,19.17,17.41,8.03559732
4.3,30.9,45.9,18.9,23.15060632
13.7,27.93,32.65,25.72,15.45190117
13.8,31.4,45.1,9.7,20.86438959
19.4,26.3,31.6,22.7,13.33183926
10.5,32.8,46.2,10.5,22.46995001
7.5,37.5,44.6,10.4,23.98843256
11.2,31.1,39.0,18.7,19.20301563
17.2,30.97,39.58,12.25,17.60736668
15.5,28.4,37.8,18.3,16.89296022
23.0,32.5,40.2,4.3,17.2489913
4.3,34.4,48.8,12.5,25.55197685
12.5,34.8,45.5,7.2,21.93925195
17.1,27.5,38.5,16.9,16.374551
14.5,31.5,41.7,12.3,19.3439086
19.1,30.4,39.7,10.8,17.33103347
17.16,30.51,38.01,14.32,17.22115612
6.9,35.5,49.6,8.0,25.35984965
9.6,35.2,50.1,5.1,24.70008773
13.3,36.8,43.7,6.2,22.13362254
22.3,31.9,41.5,4.3,17.51413517
8.9,36.9,45.3,8.9,23.4983463
16.41,31.81,42.01,9.77,18.78368469
10.4,39.0,46.5,4.1,24.13148308
11.15,26.39,58.32,4.14,23.31008475
5.5,35.0,50.5,9.0,25.75861032
16.3,36.2,43.4,4.1,20.29046411
5.8,35.9,54.2,4.1,27.09988772
9.5,31.4,49.5,9.6,22.99459367
5.4,36.5,52.7,5.4,27.25892756
16.49,33.63,42.43,7.45,19.00032715
15.1,29.4,39.8,15.7,17.89609885
8.9,34.1,42.3,14.7,21.55073561
15.7,35.5,43.4,5.4,20.53756912
17.5,32.1,43.9,6.5,18.9470438
10.5,35.6,44.5,9.4,22.57412676
14.35,30.39,44.19,11.07,19.46319602
22.15,36.68,33.56,7.61,16.41915386
17.33,31.91,44.82,5.94,19.24707522
27.72,28.71,32.67,10.9,12.39235367
6.9,33.2,47.1,12.8,23.53826892
12.3,35.7,46.4,5.6,22.57838745
14.2,34.0,48.9,2.9,22.22897811
15.55,32.08,43.6,8.77,19.44580029
17.79,33.45,40.22,8.54,18.21370097
16.43,33.55,43.11,6.91,19.52659306
21.8,29.9,43.2,5.1,17.23622262
17.6,30.7,44.6,7.1,18.78986927
9.7,37.2,48.0,5.1,24.48372158
20.7,31.8,38.1,9.4,16.57190441
14.8,32.2,46.6,6.4,20.80427684
16.66,32.05,47.28,4.01,20.0772243
15.7,32.6,45.9,5.8,20.39285384
7.7,34.3,46.2,11.8,23.18606016
16.62,33.17,45.59,4.62,20.06731032
16.4,30.4,37.1,16.1,16.74978869
8.6,34.8,53.5,3.1,25.18992235
21.66,36.27,36.9,5.17,17.26872036
8.1,26.65,40.99,24.26,17.33650169
20.4,29.9,43.2,6.5,17.35616008
16.66,32.99,47.67,2.68,20.54795054
18.08,32.27,45.05,4.6,19.16781535
8.9,35.6,40.9,14.6,20.91984097
13.6,34.1,49.2,3.1,22.47088539
12.31,32.26,41.95,13.48,19.33784628
13.49,33.37,43.07,10.07,19.76330414
8.0,35.4,50.8,5.8,24.92770645
13.65,32.7,47.13,6.52,21.05905432
10.9,36.7,45.2,7.2,22.40272815
17.4,33.84,46.17,2.59,19.78759033
12.85,32.69,44.27,10.19,19.89126799
11.2,34.3,45.8,8.7,21.71642148
7.7,37.6,44.8,9.9,23.2718543
18.1,31.5,42.5,7.9,18.12581693
9.7,36.5,49.6,4.2,23.86063568
11.59,40.37,39.61,8.43,20.65748585
29.1,25.9,28.3,16.7,9.14739166
8.59,32.37,34.43,24.61,16.1777695
18.1,32.8,45.6,3.5,17.35905832
16.5,38.0,32.4,13.1,15.89941862
17.31,36.3,30.91,15.48,12.92796794
1.0,27.3,63.2,8.5,32.35937186
0.8,28.1,65.4,5.7,33.81035326
2.3,33.2,53.8,10.7,30.30676168
2.1,33.8,53.3,10.8,30.49382386
2.2,40.6,50.0,7.2,31.52407038
1.5,35.8,52.4,10.3,30.84320473
1.9,34.3,44.7,19.1,27.15063541
2.0,39.4,51.1,7.5,31.48595528
1.44,30.55,55.75,12.26,30.47738335
1.4,24.6,46.4,27.6,24.40658155
2.4,40.0,51.5,6.1,30.74078652
2.1,40.0,49.9,8.0,30.13433516
2.1,37.3,49.4,11.2,28.88083864
2.5,35.7,46.9,14.9,27.38995136
0.62,17.46,56.85,25.07,26.25991112
2.2,33.3,47.3,17.2,26.365333
2.3,35.0,45.0,17.7,26.05652542
1.9,30.7,35.8,31.6,22.1489972
2.44,30.15,40.15,27.26,23.16511176
2.4,33.4,47.8,16.4,27.0053059
2.9,33.9,45.3,17.9,25.99611245
3.08,37.18,55.08,4.66,30.57165316
3.8,37.4,49.5,9.3,27.93022257
9.3,30.1,48.5,12.1,23.69252303
3.4,34.7,52.2,9.7,28.51108592
4.6,31.6,54.4,9.4,27.91724706
4.9,27.7,54.2,13.2,25.94007532
3.1,32.0,47.7,17.2,26.24848053
3.0,31.9,42.0,23.1,23.70592729
7.9,33.1,42.1,16.9,23.06486493
8.1,28.5,42.5,20.9,20.85574805
11.4,30.2,46.7,11.7,22.25438232
9.9,32.0,46.0,12.1,22.90125958
9.0,33.7,43.8,13.5,22.90788509
5.5,35.4,47.3,11.8,25.59401098
11.4,32.4,48.1,8.1,23.17883507
10.1,37.7,47.4,4.8,25.14427484
4.9,35.7,45.4,14.0,24.7288005
4.0,39.8,48.0,8.2,27.55099594
7.5,34.5,35.0,23.0,19.88307906
3.7,32.9,41.7,21.7,22.69134224
4.7,30.5,38.9,25.9,20.41830871
4.7,34.1,46.3,14.9,24.55934968
5.7,35.2,41.3,17.8,22.78982425
5.1,34.0,43.1,17.8,22.95707983
8.0,40.3,44.7,7.0,24.67116059
6.3,33.5,46.4,13.8,23.16739284
7.0,38.1,47.3,7.6,24.98254778
10.5,34.0,46.9,8.6,22.60747831
6.1,35.7,46.2,12.0,24.35150072
10.5,32.9,45.2,11.4,21.75457803
8.0,36.6,46.0,9.4,23.79443628
6.4,36.1,50.1,7.4,25.51329022
6.4,38.3,52.3,3.0,27.05778073
5.7,36.5,50.6,7.2,25.90151179
11.3,34.5,45.4,8.8,22.15805661
6.0,35.9,50.6,7.5,25.60067459
9.9,36.8,46.6,6.7,23.5335284
9.6,32.9,45.5,12.0,22.16259155
6.0,36.9,51.6,5.5,26.71450033
9.4,34.3,48.8,7.5,23.68536828
7.67,36.09,46.26,9.98,23.69963695
3.3,11.1,72.8,12.8,29.11998793
2.5,11.3,56.9,29.3,22.95123938
0.7,19.7,75.6,4.0,34.67514294
7.4,18.0,69.0,5.6,27.17735476
41.8,26.2,14.4,17.6,6.84336092
44.5,28.8,17.3,9.4,7.89947473
44.2,25.9,18.0,11.9,6.69082767
41.92,24.34,15.89,17.85,6.67410145
38.41,26.49,13.56,21.54,7.09317384
39.1,25.7,16.1,19.1,7.44387344
45.8,27.2,20.1,6.9,7.65385024
44.3,25.3,19.4,11.0,6.92487972
40.42,28.41,14.01,17.16,7.38630437
38.5,25.8,15.2,20.5,7.3629693
41.6,25.7,18.2,14.5,7.49113923
42.51,26.83,17.68,12.98,7.29954985
43.7,21.8,15.6,18.9,5.57331947
46.2,24.1,22.1,7.6,7.12994851
38.4,21.5,19.5,20.6,7.15003606
31.5,29.8,20.6,18.1,9.95515775
45.3,28.3,19.9,6.5,7.69651618
41.0,29.0,23.0,7.0,8.98434318
9.7,24.5,61.8,4.0,24.19410763
26.75,34.72,24.86,13.67,13.37570227
36.6,29.0,26.5,7.9,10.23332109
40.8,28.6,23.3,7.3,8.61176131
42.0,28.8,25.4,3.8,8.80122473
25.75,34.15,26.22,13.88,13.35809594
16.45,33.5,29.6,20.45,15.73787536
24.32,34.37,25.65,15.66,13.23194766
13.2,40.42,27.58,18.8,17.32042319
14.52,42.67,27.28,15.53,17.56560772
1.3,20.4,71.2,7.1,32.77499148
1.8,18.6,72.8,6.8,32.40378755
2.8,20.4,72.0,4.8,32.63869333
2.7,18.8,75.6,2.9,33.39580593
3.1,18.7,72.3,5.9,32.0198518
3.5,16.2,76.0,4.3,32.15676921
1.7,21.2,66.8,10.3,31.24895936
4.4,21.6,66.9,7.1,30.41266138
1.6,16.0,78.1,4.3,33.61308527
3.5,15.4,74.1,7.0,31.05816949
3.4,17.7,75.7,3.2,32.50436097
9.6,14.2,69.8,6.4,27.28792505
1.3,16.1,66.7,15.9,29.22015563
3.1,16.8,78.5,1.6,33.19076058
1.7,12.4,76.7,9.2,31.43170181
3.3,13.9,79.8,3.0,32.74045083
3.6,14.5,71.3,10.6,29.45789474
2.0,11.0,79.3,7.7,31.74569164
4.3,17.5,75.4,2.8,31.82366907
4.6,21.6,71.5,2.3,31.36920581
11.3,36.8,44.2,7.7,22.67094192
10.8,38.0,43.3,7.9,22.89434852
10.6,38.3,42.0,9.1,22.37447218
10.8,38.8,44.2,6.2,23.27343113
12.1,37.1,43.7,7.1,21.96004962
9.3,40.1,45.3,5.3,24.36469982
8.6,40.0,42.3,9.1,23.17237118
9.3,40.8,41.4,8.5,23.39517024
10.2,41.2,43.9,4.7,18.54921893
16.1,9.4,68.9,5.6,22.69399136
12.8,12.8,48.4,26.0,16.87923398
10.04,27.94,34.24,27.78,15.84581555
11.9,30.0,55.8,2.3,23.58437282
19.4,36.6,23.1,20.9,13.8036254
18.9,28.1,48.5,4.5,18.44996274
20.1,32.5,20.5,26.9,11.54870022
4.1,33.4,45.2,17.3,23.10984755
25.1,30.0,22.5,22.4,10.73882053
24.0,35.6,30.3,10.1,14.76440038
20.2,34.3,21.7,23.8,12.22019997
12.8,31.7,48.2,7.3,20.60806564
30.85,29.22,38.22,1.71,13.41773745
7.05,36.07,53.73,3.15,25.9171628
22.6,28.5,46.0,2.9,16.54720823
13.9,30.2,52.8,3.1,21.30847538
25.5,31.5,38.4,4.6,14.42090518
12.06,30.34,42.01,15.59,17.90137999
20.9,29.0,46.3,3.8,17.11300633
14.4,35.55,36.62,13.43,17.38310761
13.0,30.74,43.05,13.21,18.13658924
